"GENDER","CATEGORY","College Code","College Name","Branch","Place","Last Rank (2022)"
"MALE","BC-D","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","169131"
"MALE","BC-D","WSTM","WELLFARE INST OF SCIENCE TECH AND MGMT","ELECTRICAL AND ELECTRONICS ENGINEERING","PINAGADI","169131"
"MALE","BC-D","ARTB","AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY","ELECTRICAL AND ELECTRONICS ENGINEERING","BHOGAPURAM","169131"
"MALE","BC-D","ASTC","AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","CHEEPURUPALLI","169131"
"MALE","BC-D","SSCE","SRI SIVANI COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","SRIKAKULAM","169131"
"MALE","BC-D","VETS","SR VENKATESWARA COLL OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","SRIKAKULAM","169131"
"MALE","BC-D","GKCS","GOKULA KRISHNA COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","SULLURPET","169131"
"MALE","BC-D","SVCN","SREE VENKATESWARA COLL OF ENGG","ELECTRICAL AND ELECTRONICS ENGINEERING","NELLORE","169131"
"MALE","BC-D","SIST","SIDDHARTHA INST OF SCI AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","PUTTUR","169131"
"MALE","BC-D","SRET","SREE RAMA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUPATHI","169142"
"MALE","BC-D","KUPM","KUPPAM ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","KUPPAM","169142"
"MALE","BC-D","SVIT","SRI VENKATESWARA INST OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","ANANTAPURAM U","169142"
"MALE","BC-D","GATE","GATES INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","GOOTY","169142"
"MALE","BC-D","DNRE","DNR COLLEGE OF ENGG AND TECH","ELECTRICAL AND ELECTRONICS ENGINEERING","BHIMAVARAM","169142"
"MALE","BC-D","PRIK","PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","NELLORE","169142"
"MALE","BC-D","SREC","SANTHIRAM ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","NANDYAL","169142"
"MALE","BC-D","SVIK","SRI VENKATESWARA INSTT. OF SCIENCE AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","KADAPA","169142"
"MALE","BC-D","VGTN","VIKAS GROUP OF INSTITUTIONS","ELECTRICAL AND ELECTRONICS ENGINEERING","VIJAYAWADA RURAL","169142"
"MALE","BC-D","RKCE","R.K.COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","IBRAHIMPATNA M","169142"
"MALE","BC-D","TMLN","TIRUMALA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","NARSARAOPET","169142"
"MALE","BC-D","ACEE","ADARSH COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","GOLLAPROLU","169142"
"MALE","BC-D","RSRN","RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","NELLORE","170754"
"MALE","BC-D","MTIE","MOTHER THERESA INST OF ENGG AND TECH","ELECTRICAL AND ELECTRONICS ENGINEERING","PALAMNER","172073"
"MALE","BC-D","BVSR","BVSR ENGINEERING COLLEGE","CIVIL ENGINEERING","CHIMAKURTHY","4166"
"MALE","BC-D","AMRN","A.M.REDDY MEMORIAL COLL. OF ENGINEERING","CIVIL ENGINEERING","NARSARAOPET","10541"
"MALE","BC-D","SRMUPU","S R M UNIVERSITY AP","CIVIL ENGINEERING","AMARAVATHI","15150"
"MALE","BC-D","JNTK","JNTUK COLLEGE OF ENGG. KAKINADA","CIVIL ENGINEERING","KAKINADA","22515"
"MALE","BC-D","SRMUPU","S R M UNIVERSITY AP","CIVIL ENGINEERING","AMARAVATHI","27319"
"MALE","BC-D","AUCE","A U COLLEGE OF ENGG. VISAKHAPATNAM","CIVIL ENGINEERING","VISAKHAPATNA M","32337"
"MALE","BC-D","JNTV","JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM","CIVIL ENGINEERING","VIZIANAGARAM","39695"
"MALE","BC-D","JONY","ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","YEMMIGANOOR","47352"
"MALE","BC-D","ASVR","SVR ENGINEERING COLLEGE","CIVIL ENGINEERING","NANDYAL","59239"
"MALE","BC-D","DNRE","DNR COLLEGE OF ENGG AND TECH","CIVIL ENGINEERING","BHIMAVARAM","63617"
"MALE","BC-D","JNTA","JNTUA COLLEGE OF ENGG. ANANTAPURAMU","CIVIL ENGINEERING","ANANTAPURAM U","64711"
"MALE","BC-D","PREC","DR PAUL RAJS ENGINEERING COLLEGE","CIVIL ENGINEERING","YETAPAKA","65864"
"MALE","BC-D","GMRI","G M R INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","RAJAM","66442"
"MALE","BC-D","MVRG","M V G R COLLEGE OF ENGINEERNG","CIVIL ENGINEERING","VIZIANAGARAM","72321"
"MALE","BC-D","KTSP","KAKINADA INSTITUTE OF TECHNOLOGY AND SCIENCE","CIVIL ENGINEERING","DIVILI","72809"
"MALE","BC-D","GVPE","GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING","CIVIL ENGINEERING","VISAKHAPATNA M","78782"
"MALE","BC-D","ACES","ADITYA COLLEGE OF ENGINEERING","CIVIL ENGINEERING","PEDDAPURAM","81311"
"MALE","BC-D","NRNG","NARAYANA ENGINEERING COLLEGE","CIVIL ENGINEERING","GUDUR","85983"
"MALE","BC-D","ADTP","ADITYA ENGINEERING COLLEGE","CIVIL ENGINEERING","PEDDAPURAM","91180"
"MALE","BC-D","VHNI","SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY","CIVIL ENGINEERING","TIRUVURU","92547"
"MALE","BC-D","GITS","GONNA INST OF INFO TECHNOLOGY SCIENCES","CIVIL ENGINEERING","VISAKHAPATNA M","97069"
"MALE","BC-D","WSTM","WELLFARE INST OF SCIENCE TECH AND MGMT","CIVIL ENGINEERING","PINAGADI","100543"
"MALE","BC-D","LENO","LENORA COLLEGE OF ENGINEERING","CIVIL ENGINEERING","RAMPACHODAV ARAM","102805"
"MALE","BC-D","RAGU","RAGHU ENGINEERING COLLEGE","CIVIL ENGINEERING","BHEEMUNIPAT NAM","103701"
"MALE","BC-D","SRKR","S R K R ENGINEERING COLLEGE","CIVIL ENGINEERING","BHIMAVARAM","108029"
"MALE","BC-D","PITT","PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES","CIVIL ENGINEERING","TENALI","109269"
"MALE","BC-D","MICT","DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY","CIVIL ENGINEERING","KANCHIKACHER LA","111693"
"MALE","BC-D","ADIT","ADITYA INSTITUTE OF TECHNOLOGY AND MGMT","CIVIL ENGINEERING","TEKKALI","112851"
"MALE","BC-D","MBUTPU1","MOHAN BABU UNIVERSITY","CIVIL ENGINEERING","RANGAMPETA","114459"
"MALE","BC-D","ANURSF","ADI KAVI NANNAYA UNIVERSITY COLLEGE OF ENGG.-SELF FINANCE","CIVIL ENGINEERING","RAJAHMUNDRY","115763"
"MALE","BC-D","QISE","QIS COLLEGE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","ONGOLE","117079"
"MALE","BC-D","VITB","VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY","CIVIL ENGINEERING","BHIMAVARAM","117872"
"MALE","BC-D","NRIA","NRI INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","AGIRIPALLY","120589"
"MALE","BC-D","VLIT","VIGNANS LARA INST. OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","VADLAMUDI","121696"
"MALE","BC-D","NSPE","NARSARAOPETA ENGINEERING COLLEGE","CIVIL ENGINEERING","NARSARAOPET","122006"
"MALE","BC-D","CHKN","CHAITANYA INST. OF SCI. AND TECHNOLOGY","CIVIL ENGINEERING","KAKINADA","122402"
"MALE","BC-D","SAVE","SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE","CIVIL ENGINEERING","VISAKHAPATNA M","123577"
"MALE","BC-D","VEMU","VEMU INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","CHITTOOR","124241"
"MALE","BC-D","VRSE","V R SIDDHARTHA ENGINEERING COLLEGE","CIVIL ENGINEERING","VIJAYAWADA","125847"
"MALE","BC-D","JNTP","JNTUA COLLEGE OF ENGG PULIVENDULA","CIVIL ENGINEERING","PULIVENDULA","126705"
"MALE","BC-D","NARN","NARAYANA ENGINEERING COLLEGE","CIVIL ENGINEERING","NELLORE","127456"
"MALE","BC-D","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","VISAKHAPATNA M","127818"
"MALE","BC-D","SVUC","S V U COLLEGE OF ENGG. TIRUPATHI","CIVIL ENGINEERING","TIRUPATHI","128612"
"MALE","BC-D","SSSE","SANSKRITHI SCHOOL OF ENGINEERING","CIVIL ENGINEERING","PUTAPARTHI","129585"
"MALE","BC-D","NBKR","NBKR INSTITUTE OF SCI. AND TECHNOLOGY","CIVIL ENGINEERING","VIDYANAGAR","130266"
"MALE","BC-D","AITS","ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES","CIVIL ENGINEERING","RAJAMPETA","130931"
"MALE","BC-D","GPRE","G P R ENGINEERING. COLLEGE","CIVIL ENGINEERING","KURNOOL","130976"
"MALE","BC-D","PPSV","PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY","CIVIL ENGINEERING","VIJAYAWADA","131002"
"MALE","BC-D","SVCE","SRI VENKATESWARA COLL OF ENGINEERING","CIVIL ENGINEERING","TIRUPATHI","131615"
"MALE","BC-D","JNTC","JNTUA COLLEGE OF ENGINEERING. KALIKIRI","CIVIL ENGINEERING","KALIKIRI","133959"
"MALE","BC-D","PKSK","PRAKASAM ENGINEERING COLLEGE","CIVIL ENGINEERING","KANDKUR","135173"
"MALE","BC-D","ANCUSF","ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE","CIVIL ENGINEERING","GUNTUR","137249"
"MALE","BC-D","KHIT","KALLAM HARANADH REDDY INST OF TECH","CIVIL ENGINEERING","GUNTUR","141128"
"MALE","BC-D","SASI","SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING","CIVIL ENGINEERING","TADEPALLIGUD EM","142631"
"MALE","BC-D","ACEE","ADARSH COLLEGE OF ENGINEERING","CIVIL ENGINEERING","GOLLAPROLU","143031"
"MALE","BC-D","BRAUSF","COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE","CIVIL ENGINEERING","SRIKAKULAM","144371"
"MALE","BC-D","VIVP","VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY","CIVIL ENGINEERING","VISAKHAPATNA M","145462"
"MALE","BC-D","SDTN","SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","PUTTUR","146239"
"MALE","BC-D","SVPP","SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH","CIVIL ENGINEERING","PUTTUR","147744"
"MALE","BC-D","KSRM","K S R M COLLEGE OF ENGINEERING","CIVIL ENGINEERING","KADAPA","148280"
"MALE","BC-D","SWRN","SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","NARSAPURAM","149181"
"MALE","BC-D","AITT","ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES","CIVIL ENGINEERING","TIRUPATHI","150158"
"MALE","BC-D","RPRA","RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS","CIVIL ENGINEERING","ONGOLE","152156"
"MALE","BC-D","BVTS","BONAM VENKATA CHALAMAIAH INST. OF TECH AND SCI.","CIVIL ENGINEERING","AMALAPURAM","152179"
"MALE","BC-D","ABRK","ABR COLLEGE OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","KANIGIRI","154276"
"MALE","BC-D","JNTN","JNTUK COLLEGE OF ENGINEERING NARSARAOPETA","CIVIL ENGINEERING","NARSARAOPET","155045"
"MALE","BC-D","MVRS","M.V.R.COLL OF ENGINEERING AND TECHNOLOGY","CIVIL ENGINEERING","PARITALA","155244"
"MALE","BC-D","SGVP","SATYA INST OF TECHNOLOGY AND MGMT","CIVIL ENGINEERING","VIZIANAGARAM","155676"
"MALE","BC-D","LBCE","LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING","CIVIL ENGINEERING","MYLAVARAM","156348"
"MALE","BC-D","BVCE","B V CHALAMAIAH ENGINEERING COLLEGE","CIVIL ENGINEERING","ODALAREVU","156551"
"MALE","BC-D","BEMA","BHEEMA INST OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","ADONI","157510"
"MALE","BC-D","VITK","P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.","CIVIL ENGINEERING","KAVALI","157945"
"MALE","BC-D","ACET","ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY","CIVIL ENGINEERING","PEDDAPURAM","158309"
"MALE","BC-D","RCEE","RAMACHANDRA COLLEGE OF ENGINEERING","CIVIL ENGINEERING","ELURU","158666"
"MALE","BC-D","PVKK","P.V.K.K. INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","ANANTAPURAM U","158694"
"MALE","BC-D","VSVT","SRI VASAVI ENGINEERING COLLEGE","CIVIL ENGINEERING","TADEPALLIGUD EM","159037"
"MALE","BC-D","SRIN","SRINIVASA INST OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","CHEYYERU","159860"
"MALE","BC-D","MIET","MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","JAGGAIAHPETA","160137"
"MALE","BC-D","DIET","DADI INSTT. OF ENGINEERING AND TECHNOLOGY","CIVIL ENGINEERING","ANAKAPALLE","161884"
"MALE","BC-D","VVIT","VASIREDDY VENKATADRI INST. OF TECHNOLOGY","CIVIL ENGINEERING","GUNTUR","162113"
"MALE","BC-D","MBUTPU1","MOHAN BABU UNIVERSITY","CIVIL ENGINEERING","RANGAMPETA","163706"
"MALE","BC-D","SVUCSS","S V U COLLEGE OF ENGG. -SELF SUPPORTING-TIRUPATHI","CIVIL ENGINEERING","TIRUPATHI","163991"
"MALE","BC-D","CRRE","SIR C R R COLLEGE OF ENGINEERING","CIVIL ENGINEERING","ELURU","163996"
"MALE","BC-D","ALTS","ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","ANANTAPURAM U","165164"
"MALE","BC-D","SRIT","SRINIVASA RAMANUJAN INST OF TECHNOLOGY","CIVIL ENGINEERING","ANANTAPURAM U","165316"
"MALE","BC-D","GVPT","G V P COLLEGE FOR DEGREE AND PG COURSES","CIVIL ENGINEERING","VISAKHAPATNA M","165582"
"MALE","BC-D","BECB","BAPATLA ENGINEERING COLLEGE","CIVIL ENGINEERING","BAPATLA","166478"
"MALE","BC-D","MITS","MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","MADANAPALLE","166573"
"MALE","BC-D","YGVU","YGVU YSR ENGINEERING COLLEGE","CIVIL ENGINEERING","PRODDATUR","166789"
"MALE","BC-D","PRAG","PRAGATI ENGINEERING COLLEGE","CIVIL ENGINEERING","PEDDAPURAM","166955"
"MALE","BC-D","SGIT","DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","MARKAPUR","167128"
"MALE","BC-D","BABA","BABA INST OF TECH AND SCIENCES","CIVIL ENGINEERING","VISAKHAPATNA M","167499"
"MALE","BC-D","PRIK","PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","NELLORE","167604"
"MALE","BC-D","GDLV","SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE","CIVIL ENGINEERING","GUDLAVALLERU","167805"
"MALE","BC-D","PACE","PACE INSTITUTE OF TECHNOLOGY AND SCIENCES","CIVIL ENGINEERING","ONGOLE","168196"
"MALE","BC-D","ANSN","ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","CHIRALA","168405"
"MALE","BC-D","RVJC","R V R AND J C COLLEGE OF ENGINEERING","CIVIL ENGINEERING","GUNTUR","168582"
"MALE","BC-D","GTNN","GEETHANJALI INST OF SCIENCE AND TECHNOLOGY","CIVIL ENGINEERING","NELLORE","169025"
"MALE","BC-D","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","KURNOOL","169131"
"MALE","BC-D","SVCT","SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","CHITTOOR","169131"
"MALE","BC-D","MRCL","MIRACLE EDNL SOC GROUP OF INSTNS","CIVIL ENGINEERING","BHOGAPURAM","169131"
"MALE","BC-D","ALIT","ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","VIJAYAWADA","169131"
"MALE","BC-D","ASIP","AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY","CIVIL ENGINEERING","PARITALA","169131"
"MALE","BC-D","DHAN","DHANEKULA INST OF ENGG TECHNOLOGY","CIVIL ENGINEERING","VIJAYAWADA","169131"
"MALE","BC-D","CITY","CHALAPATHI INST OF TECHNOLOGY","CIVIL ENGINEERING","GUNTUR","169131"
"MALE","BC-D","DLBC","DR L BULLAYYA COLL EGE OF ENGINEERING","CIVIL ENGINEERING","VISAKHAPATNA M","169131"
"MALE","BC-D","SSCE","SRI SIVANI COLLEGE OF ENGINEERING","CIVIL ENGINEERING","SRIKAKULAM","169131"
"MALE","BC-D","VETS","SR VENKATESWARA COLL OF ENGINEERING","CIVIL ENGINEERING","SRIKAKULAM","169131"
"MALE","BC-D","ANIL","ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","BHEEMUNIPAT NAM","169131"
"MALE","BC-D","NSRT","NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","VISAKHAPATNA M","169131"
"MALE","BC-D","STMV","SANKETHIKA INST OF TECHNOLOGY MANAGEMENT","CIVIL ENGINEERING","VISAKHAPATNA M","169142"
"MALE","BC-D","CEVP","CHAITANYA ENGINEERING COLLEGE","CIVIL ENGINEERING","VISAKHAPATNA M","169142"
"MALE","BC-D","RKCE","R.K.COLLEGE OF ENGINEERING","CIVIL ENGINEERING","IBRAHIMPATNA M","169142"
"MALE","BC-D","SRKI","S R K INST. OF TECHNOLOGY","CIVIL ENGINEERING","VIJAYAWADA","169142"
"MALE","BC-D","IITM","INDIRA INST OF TECHNOLOGY SCI","CIVIL ENGINEERING","MARKAPUR","169142"
"MALE","BC-D","GIER","GODAVARI INSTITUTE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","RAJAHMUNDRY","169142"
"MALE","BC-D","VSMR","V.S.M COLLEGE OF ENGINEERING","CIVIL ENGINEERING","RAMACHANDRA PURAM","169142"
"MALE","BC-D","HITE","HELAPURI INST OF TECH AND SCIENCE","CIVIL ENGINEERING","ELURU","169142"
"MALE","BC-D","GATE","GATES INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","GOOTY","169142"
"MALE","BC-D","SKUASF","SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE","CIVIL ENGINEERING","ANANTAPURAM U","169142"
"MALE","BC-D","CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","PALLAVOLU","169142"
"MALE","BC-D","SSCC","SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES","CIVIL ENGINEERING","CHITTOOR","169142"
"MALE","BC-D","CHDL","CHADALAWADA RAMANAMMA ENGG. COLLEGE","CIVIL ENGINEERING","TIRUPATHI","169142"
"MALE","BC-D","SVIT","SRI VENKATESWARA INST OF TECHNOLOGY","CIVIL ENGINEERING","ANANTAPURAM U","169142"
"MALE","BC-D","TECH","TADIPATRI ENGG COLLEGE","CIVIL ENGINEERING","TADIPATRI","169142"
"MALE","BC-D","RGIT","RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.","CIVIL ENGINEERING","NANDYAL","169142"
"MALE","BC-D","RUCESF","RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE","CIVIL ENGINEERING","KURNOOL","169142"
"MALE","BC-D","GKCS","GOKULA KRISHNA COLLEGE OF ENGINEERING","CIVIL ENGINEERING","SULLURPET","169142"
"MALE","BC-D","BRNK","BRINDAVAN INST OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","KURNOOL","169142"
"MALE","BC-D","KVSR","DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY","CIVIL ENGINEERING","KURNOOL","169142"
"MALE","BC-D","RSRN","RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE","CIVIL ENGINEERING","NELLORE","169142"
"MALE","BC-D","SANK","AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","GUDUR","169142"
"MALE","BC-D","JNTK","JNTUK COLLEGE OF ENGG. KAKINADA","MECHANICAL ENGINEERING","KAKINADA","16188"
"MALE","BC-D","SRMUPU","S R M UNIVERSITY AP","MECHANICAL ENGINEERING","AMARAVATHI","21529"
"MALE","BC-D","PKSK","PRAKASAM ENGINEERING COLLEGE","MECHANICAL ENGINEERING","KANDKUR","22060"
"MALE","BC-D","AUCE","A U COLLEGE OF ENGG. VISAKHAPATNAM","MECHANICAL ENGINEERING","VISAKHAPATNA M","32211"
"MALE","BC-D","NEWS","NEWTONS INST OF SCI AND TECH","MECHANICAL ENGINEERING","MACHERLA","41589"
"MALE","BC-D","VITAPU","VIT-AP UNIVERSITY","MECHANICAL ENGINEERING","AMARAVATHI","46322"
"MALE","BC-D","VITAPU","VIT-AP UNIVERSITY","MECHANICAL ENGINEERING","AMARAVATHI","59748"
"MALE","BC-D","JNTV","JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM","MECHANICAL ENGINEERING","VIZIANAGARAM","61235"
"MALE","BC-D","MVRG","M V G R COLLEGE OF ENGINEERNG","MECHANICAL ENGINEERING","VIZIANAGARAM","64997"
"MALE","BC-D","GMRI","G M R INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","RAJAM","67151"
"MALE","BC-D","GVPE","GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING","MECHANICAL ENGINEERING","VISAKHAPATNA M","67626"
"MALE","BC-D","DSIT","D.B.S.INST OF TECHNOLOGY","MECHANICAL ENGINEERING","KAVALI","71860"
"MALE","BC-D","SGIT","DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","MARKAPUR","72942"
"MALE","BC-D","NSPE","NARSARAOPETA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","NARSARAOPET","74862"
"MALE","BC-D","SEAT","SIDDARTHA EDNL ACADEMY GRP OF INSTNS","MECHANICAL ENGINEERING","TIRUPATHI","78230"
"MALE","BC-D","SSSE","SANSKRITHI SCHOOL OF ENGINEERING","MECHANICAL ENGINEERING","PUTAPARTHI","83253"
"MALE","BC-D","SVUC","S V U COLLEGE OF ENGG. TIRUPATHI","MECHANICAL ENGINEERING","TIRUPATHI","83941"
"MALE","BC-D","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","KURNOOL","86845"
"MALE","BC-D","HITE","HELAPURI INST OF TECH AND SCIENCE","MECHANICAL ENGINEERING","ELURU","87899"
"MALE","BC-D","RKCE","R.K.COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","IBRAHIMPATNA M","87972"
"MALE","BC-D","ADIT","ADITYA INSTITUTE OF TECHNOLOGY AND MGMT","MECHANICAL ENGINEERING","TEKKALI","90418"
"MALE","BC-D","SRKR","S R K R ENGINEERING COLLEGE","MECHANICAL ENGINEERING","BHIMAVARAM","98025"
"MALE","BC-D","ADTP","ADITYA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","PEDDAPURAM","102414"
"MALE","BC-D","QISE","QIS COLLEGE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","ONGOLE","103811"
"MALE","BC-D","VRSE","V R SIDDHARTHA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","VIJAYAWADA","106342"
"MALE","BC-D","MITS","MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI","MECHANICAL ENGINEERING","MADANAPALLE","106737"
"MALE","BC-D","KHIT","KALLAM HARANADH REDDY INST OF TECH","MECHANICAL ENGINEERING","GUNTUR","110267"
"MALE","BC-D","VEMU","VEMU INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","CHITTOOR","111667"
"MALE","BC-D","VITB","VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY","MECHANICAL ENGINEERING","BHIMAVARAM","112802"
"MALE","BC-D","SANK","AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","GUDUR","113652"
"MALE","BC-D","ANIL","ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI","MECHANICAL ENGINEERING","BHEEMUNIPAT NAM","114488"
"MALE","BC-D","SVIT","SRI VENKATESWARA INST OF TECHNOLOGY","MECHANICAL ENGINEERING","ANANTAPURAM U","118343"
"MALE","BC-D","DNRE","DNR COLLEGE OF ENGG AND TECH","MECHANICAL ENGINEERING","BHIMAVARAM","119201"
"MALE","BC-D","PREC","DR PAUL RAJS ENGINEERING COLLEGE","MECHANICAL ENGINEERING","YETAPAKA","120063"
"MALE","BC-D","BECB","BAPATLA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","BAPATLA","121928"
"MALE","BC-D","VLIT","VIGNANS LARA INST. OF TECHNOLOGY AND SCI","MECHANICAL ENGINEERING","VADLAMUDI","122905"
"MALE","BC-D","GTNN","GEETHANJALI INST OF SCIENCE AND TECHNOLOGY","MECHANICAL ENGINEERING","NELLORE","123663"
"MALE","BC-D","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","VISAKHAPATNA M","124940"
"MALE","BC-D","RAGU","RAGHU ENGINEERING COLLEGE","MECHANICAL ENGINEERING","BHEEMUNIPAT NAM","125066"
"MALE","BC-D","VIVP","VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY","MECHANICAL ENGINEERING","VISAKHAPATNA M","127034"
"MALE","BC-D","JNTA","JNTUA COLLEGE OF ENGG. ANANTAPURAMU","MECHANICAL ENGINEERING","ANANTAPURAM U","127756"
"MALE","BC-D","WISE","WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING","MECHANICAL ENGINEERING","NALLAJERLA","130500"
"MALE","BC-D","LBCE","LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","MYLAVARAM","132931"
"MALE","BC-D","NSRT","NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","VISAKHAPATNA M","133310"
"MALE","BC-D","YGVU","YGVU YSR ENGINEERING COLLEGE","MECHANICAL ENGINEERING","PRODDATUR","138172"
